"№";"Число подписчиков";"Username";"Тип";"Ссылка Telegram"
"20";"N/A";"M7y_QRPQabU3ZWJi";"Канал";"https://t.me/M7y_QRPQabU3ZWJi"
"21";"N/A";"rexiecatjoinn";"Канал";"https://t.me/rexiecatjoinn"
"22";"N/A";"8Ygt1hpj7zQzOWM6";"Канал";"https://t.me/8Ygt1hpj7zQzOWM6"
"23";"N/A";"qxkvJe0qJYNlNTc6";"Канал";"https://t.me/qxkvJe0qJYNlNTc6"
"24";"N/A";"zem_krasota";"Канал";"https://t.me/zem_krasota"
"25";"N/A";"WUnjb1i1wulhYTdi";"Канал";"https://t.me/WUnjb1i1wulhYTdi"
"26";"N/A";"qxekrBe5oJU5ZmIy";"Канал";"https://t.me/qxekrBe5oJU5ZmIy"
"27";"N/A";"daryasemm";"Канал";"https://t.me/daryasemm"
"28";"N/A";"PDizJKat9bwxYWUy";"Канал";"https://t.me/PDizJKat9bwxYWUy"
"29";"N/A";"BdznS5MpVV01NzI6";"Канал";"https://t.me/BdznS5MpVV01NzI6"
"30";"N/A";"wMPOka20dWk5NDMy";"Канал";"https://t.me/wMPOka20dWk5NDMy"
"31";"N/A";"semenaaltaya";"Канал";"https://t.me/semenaaltaya"
"32";"N/A";"ired_cap";"Канал";"https://t.me/ired_cap"
"33";"N/A";"RnUpGDr2GmY0Mzky";"Канал";"https://t.me/RnUpGDr2GmY0Mzky"
"34";"N/A";"ribalka_prostaya";"Канал";"https://t.me/ribalka_prostaya"
"35";"N/A";"poli_na_malinaa";"Канал";"https://t.me/poli_na_malinaa"
"36";"N/A";"Irina_kuznecova18";"Канал";"https://t.me/Irina_kuznecova18"
"37";"N/A";"Moscowzoo_official";"Канал";"https://t.me/Moscowzoo_official"
"38";"N/A";"PjxSP7u7PUI0YzMy";"Канал";"https://t.me/PjxSP7u7PUI0YzMy"
"39";"N/A";"ZN44egm7BdMwNWMy";"Канал";"https://t.me/ZN44egm7BdMwNWMy"
"40";"N/A";"hvoinayarussia";"Канал";"https://t.me/hvoinayarussia"
"41";"N/A";"Vk_CRBCq23wwOGUy";"Канал";"https://t.me/Vk_CRBCq23wwOGUy"
"42";"N/A";"landigos";"Канал";"https://t.me/landigos"
"43";"N/A";"-k4DTF-8XplkMDFi";"Канал";"https://t.me/-k4DTF-8XplkMDFi"
"44";"N/A";"UsTF8vK6J4UzODRi";"Канал";"https://t.me/UsTF8vK6J4UzODRi"
"45";"N/A";"zCB3QYQwLo1mZGYy";"Канал";"https://t.me/zCB3QYQwLo1mZGYy"
"46";"N/A";"meow_meow_cute";"Канал";"https://t.me/meow_meow_cute"
"47";"N/A";"tt6qFMpT2gwxOWEy";"Канал";"https://t.me/tt6qFMpT2gwxOWEy"
"48";"N/A";"priroda_animal";"Канал";"https://t.me/priroda_animal"
"49";"N/A";"dacha_blog";"Канал";"https://t.me/dacha_blog"
"50";"N/A";"animal_planeta";"Канал";"https://t.me/animal_planeta"
"51";"N/A";"da4niksadowod";"Канал";"https://t.me/da4niksadowod"
"52";"N/A";"dBcMs6qJTeRkNjRi";"Канал";"https://t.me/dBcMs6qJTeRkNjRi"
"53";"N/A";"M7NK34RZoro3YTY6";"Канал";"https://t.me/M7NK34RZoro3YTY6"
"54";"N/A";"07Xdc8jSs9ZhOGRi";"Канал";"https://t.me/07Xdc8jSs9ZhOGRi"
"55";"N/A";"VDvYRatDCo9kMThi";"Канал";"https://t.me/VDvYRatDCo9kMThi"
"56";"N/A";"kQRM9tTAf1AxYmIy";"Канал";"https://t.me/kQRM9tTAf1AxYmIy"
"57";"N/A";"sadovyygidlarisa";"Канал";"https://t.me/sadovyygidlarisa"
"58";"N/A";"Of-7B_9-njVjNWZi";"Канал";"https://t.me/Of-7B_9-njVjNWZi"
"59";"N/A";"zacvetet";"Канал";"https://t.me/zacvetet"
"60";"N/A";"zv_N5zjrssU5NGIy";"Канал";"https://t.me/zv_N5zjrssU5NGIy"
"61";"N/A";"wBiwhgzYc11hNjNi";"Канал";"https://t.me/wBiwhgzYc11hNjNi"
"62";"N/A";"ASUJYeLfROMzNmYy";"Канал";"https://t.me/ASUJYeLfROMzNmYy"
"63";"N/A";"yakov_ogorodnik";"Канал";"https://t.me/yakov_ogorodnik"
"64";"N/A";"FdQuvptjsXczN2Zi";"Канал";"https://t.me/FdQuvptjsXczN2Zi"
"65";"N/A";"lovemeowcats";"Канал";"https://t.me/lovemeowcats"
"66";"N/A";"mashiny_snasti";"Канал";"https://t.me/mashiny_snasti"
"67";"N/A";"R6Y4_AsQ2kY5YTBi";"Канал";"https://t.me/R6Y4_AsQ2kY5YTBi"
"68";"N/A";"l02vuY8ll5g5NzYy";"Канал";"https://t.me/l02vuY8ll5g5NzYy"
"69";"N/A";"cvetochnuca";"Канал";"https://t.me/cvetochnuca"
"70";"N/A";"cveti_rastenia";"Канал";"https://t.me/cveti_rastenia"
"71";"N/A";"AAAAAE0pV_DsE-SBXSrP6g";"Канал";"https://t.me/AAAAAE0pV_DsE-SBXSrP6g"
"72";"N/A";"cats_cats";"Канал";"https://t.me/cats_cats"
"73";"N/A";"9Gw4Dp1wXnA4MDUy";"Канал";"https://t.me/9Gw4Dp1wXnA4MDUy"
"74";"N/A";"JsU2znt2KPthMDEy";"Канал";"https://t.me/JsU2znt2KPthMDEy"
"75";"N/A";"tBqe-K0NVQg0Y2Vi";"Канал";"https://t.me/tBqe-K0NVQg0Y2Vi"
"76";"N/A";"96RcqBJw_ahiYzNi";"Канал";"https://t.me/96RcqBJw_ahiYzNi"
"77";"N/A";"greenwayglobalofficial";"Канал";"https://t.me/greenwayglobalofficial"
"78";"N/A";"5taV4JYLgIY4Yjhi";"Канал";"https://t.me/5taV4JYLgIY4Yjhi"
"79";"N/A";"lions_moscow";"Канал";"https://t.me/lions_moscow"
"80";"N/A";"Nature";"Канал";"https://t.me/Nature"
"81";"N/A";"zdesbazhenov";"Канал";"https://t.me/zdesbazhenov"
"82";"N/A";"tatianka_fermer";"Канал";"https://t.me/tatianka_fermer"
"83";"N/A";"q1xHeyxxJ5o5NjZi";"Канал";"https://t.me/q1xHeyxxJ5o5NjZi"
"84";"N/A";"BestGryadka";"Канал";"https://t.me/BestGryadka"
"85";"N/A";"psovsky_dicktor";"Канал";"https://t.me/psovsky_dicktor"
"86";"N/A";"LudmilaKudasova";"Канал";"https://t.me/LudmilaKudasova"
"87";"N/A";"FpBsDo4KaQMwYWIy";"Канал";"https://t.me/FpBsDo4KaQMwYWIy"
"88";"N/A";"dacha_idei_reshenia";"Канал";"https://t.me/dacha_idei_reshenia"
"89";"N/A";"PesikTG_Sobaka";"Канал";"https://t.me/PesikTG_Sobaka"
"90";"N/A";"dabrotyt";"Канал";"https://t.me/dabrotyt"
"91";"N/A";"m-2TAjcKO5hlMDAy";"Канал";"https://t.me/m-2TAjcKO5hlMDAy"
"92";"N/A";"agrocult";"Канал";"https://t.me/agrocult"
"93";"N/A";"agrofirma_partner";"Канал";"https://t.me/agrofirma_partner"
"94";"N/A";"bibliya_sada";"Канал";"https://t.me/bibliya_sada"
"95";"N/A";"asBNOmAU70I5OThi";"Канал";"https://t.me/asBNOmAU70I5OThi"
"96";"N/A";"c5WOSNhYS9s0MzJi";"Канал";"https://t.me/c5WOSNhYS9s0MzJi"
"97";"N/A";"CAo2ftH0xAZiYTUy";"Канал";"https://t.me/CAo2ftH0xAZiYTUy"
"98";"N/A";"vetcatru";"Канал";"https://t.me/vetcatru"
"99";"N/A";"o1Y9B151kVpiMmYy";"Канал";"https://t.me/o1Y9B151kVpiMmYy"
"100";"N/A";"IdhJnwdlyitjYjZi";"Канал";"https://t.me/IdhJnwdlyitjYjZi"
"101";"N/A";"tvoyakoteyka";"Канал";"https://t.me/tvoyakoteyka"
"102";"N/A";"recyclemagru";"Канал";"https://t.me/recyclemagru"
"103";"N/A";"Zl52vTnO2pA3MWFi";"Канал";"https://t.me/Zl52vTnO2pA3MWFi"
"104";"N/A";"forumsad";"Канал";"https://t.me/forumsad"
"105";"N/A";"milye_utki";"Канал";"https://t.me/milye_utki"
"106";"N/A";"barkknife";"Канал";"https://t.me/barkknife"
"107";"N/A";"ecologia_i_energetika";"Канал";"https://t.me/ecologia_i_energetika"
"108";"N/A";"vinograd73";"Канал";"https://t.me/vinograd73"
"109";"N/A";"misalelik";"Канал";"https://t.me/misalelik"
"110";"N/A";"rSPZO1g9itthZDBi";"Канал";"https://t.me/rSPZO1g9itthZDBi"
"111";"N/A";"qYAScifhbsZkMzky";"Канал";"https://t.me/qYAScifhbsZkMzky"
"112";"N/A";"zoo_4lapy";"Канал";"https://t.me/zoo_4lapy"
"113";"N/A";"yutnay_dacha";"Канал";"https://t.me/yutnay_dacha"
"114";"N/A";"superotpusknadache";"Канал";"https://t.me/superotpusknadache"
"115";"N/A";"zizyulya_maria";"Канал";"https://t.me/zizyulya_maria"
"116";"N/A";"semena_partner_director";"Канал";"https://t.me/semena_partner_director"
"117";"N/A";"svetlanaakulova1";"Канал";"https://t.me/svetlanaakulova1"
"118";"N/A";"xo8Y_4pXrsJlNjBi";"Канал";"https://t.me/xo8Y_4pXrsJlNjBi"
"119";"N/A";"minidog_911";"Канал";"https://t.me/minidog_911"
"120";"N/A";"Annushka_adamova";"Канал";"https://t.me/Annushka_adamova"
"121";"N/A";"WZ7oXn3LQXtkMmUy";"Канал";"https://t.me/WZ7oXn3LQXtkMmUy"
"122";"N/A";"D4zTDvF9w7k5YTUy";"Канал";"https://t.me/D4zTDvF9w7k5YTUy"
"123";"N/A";"thedeepsee";"Канал";"https://t.me/thedeepsee"
"124";"N/A";"ecomisli";"Канал";"https://t.me/ecomisli"
"125";"N/A";"jY-C4oLVuJZiZjQy";"Канал";"https://t.me/jY-C4oLVuJZiZjQy"
"126";"N/A";"d6Sz0OqhzKs3Mzky";"Канал";"https://t.me/d6Sz0OqhzKs3Mzky"
"127";"N/A";"1VzhxOGCEUgzOWNk";"Канал";"https://t.me/1VzhxOGCEUgzOWNk"
"128";"N/A";"fsTZOl9mGEk3Zjgy";"Канал";"https://t.me/fsTZOl9mGEk3Zjgy"
"129";"N/A";"F4badbZTRCY3ZWEy";"Канал";"https://t.me/F4badbZTRCY3ZWEy"
"130";"N/A";"tayezhniy";"Канал";"https://t.me/tayezhniy"
"131";"N/A";"VS-aSeNfLYwxY2Zi";"Канал";"https://t.me/VS-aSeNfLYwxY2Zi"
"132";"N/A";"knigajivotnih1";"Канал";"https://t.me/knigajivotnih1"
"133";"N/A";"sherstyanoy_druzhok";"Канал";"https://t.me/sherstyanoy_druzhok"
"134";"N/A";"WBK0gtSR64GTsb3l";"Канал";"https://t.me/WBK0gtSR64GTsb3l"
"135";"N/A";"moy_ogorod";"Канал";"https://t.me/moy_ogorod"
"136";"N/A";"ogorodpress";"Канал";"https://t.me/ogorodpress"
"137";"N/A";"dachnyagronom";"Канал";"https://t.me/dachnyagronom"
"138";"N/A";"smarttrees";"Канал";"https://t.me/smarttrees"
"139";"N/A";"K47E6spqhqJkODUy";"Канал";"https://t.me/K47E6spqhqJkODUy"
"140";"N/A";"NgwHshyUARlmNGYy";"Канал";"https://t.me/NgwHshyUARlmNGYy"
"141";"N/A";"dogs_rate";"Канал";"https://t.me/dogs_rate"
"142";"N/A";"strauf";"Канал";"https://t.me/strauf"
"143";"N/A";"ptichka_parrots";"Канал";"https://t.me/ptichka_parrots"
"144";"N/A";"animalplaneta";"Канал";"https://t.me/animalplaneta"
"145";"N/A";"snasti_zdraste";"Канал";"https://t.me/snasti_zdraste"
"146";"N/A";"world_of_orchids";"Канал";"https://t.me/world_of_orchids"
"147";"N/A";"modnyfermer";"Канал";"https://t.me/modnyfermer"
"148";"N/A";"AAAAAEHsBR3MYanYOkkaEw";"Канал";"https://t.me/AAAAAEHsBR3MYanYOkkaEw"
"149";"N/A";"VLU_D2KiGPw0ZWEy";"Канал";"https://t.me/VLU_D2KiGPw0ZWEy"
"150";"N/A";"korzina_dachnika";"Канал";"https://t.me/korzina_dachnika"
"151";"N/A";"landshaft_design1";"Канал";"https://t.me/landshaft_design1"
"152";"N/A";"HNiJr2UVGlYwOGFi";"Канал";"https://t.me/HNiJr2UVGlYwOGFi"
"153";"N/A";"Ee__WAMak0IxN2Qy";"Канал";"https://t.me/Ee__WAMak0IxN2Qy"
"154";"N/A";"fermilonru";"Канал";"https://t.me/fermilonru"
"155";"N/A";"meowkyit";"Канал";"https://t.me/meowkyit"
"156";"N/A";"hortus_ru";"Канал";"https://t.me/hortus_ru"
"157";"N/A";"_05RxYtpgTpiZTYy";"Канал";"https://t.me/_05RxYtpgTpiZTYy"
"158";"N/A";"kristianna_online";"Канал";"https://t.me/kristianna_online"
"159";"N/A";"video2";"Канал";"https://t.me/video2"
"160";"N/A";"OY_VEJxXPHFlOGFi";"Канал";"https://t.me/OY_VEJxXPHFlOGFi"
"161";"N/A";"uRGS7h451Y05MjQy";"Канал";"https://t.me/uRGS7h451Y05MjQy"
"162";"N/A";"ecodays";"Канал";"https://t.me/ecodays"
"163";"N/A";"dacha_like";"Канал";"https://t.me/dacha_like"
"164";"N/A";"taigancafari";"Канал";"https://t.me/taigancafari"
"165";"N/A";"dacha_sadovod";"Канал";"https://t.me/dacha_sadovod"
"166";"N/A";"dachniikk";"Канал";"https://t.me/dachniikk"
"167";"N/A";"mimi_video";"Канал";"https://t.me/mimi_video"
"168";"N/A";"nsk_zoo";"Канал";"https://t.me/nsk_zoo"
"169";"N/A";"catism";"Канал";"https://t.me/catism"
"170";"N/A";"onlinesemenasadru";"Канал";"https://t.me/onlinesemenasadru"
"171";"N/A";"kapibara_zoopark";"Канал";"https://t.me/kapibara_zoopark"
"172";"N/A";"ohota_ru";"Канал";"https://t.me/ohota_ru"
"173";"N/A";"ANIM3MALS";"Канал";"https://t.me/ANIM3MALS"
"174";"N/A";"ecozhora";"Канал";"https://t.me/ecozhora"
"175";"N/A";"zveronutie";"Канал";"https://t.me/zveronutie"
"176";"N/A";"luna_the_pantera_official";"Канал";"https://t.me/luna_the_pantera_official"
"177";"N/A";"organicmix_official";"Канал";"https://t.me/organicmix_official"
"178";"N/A";"PAL_ProAnglersLeague";"Канал";"https://t.me/PAL_ProAnglersLeague"
"179";"N/A";"youlin_sad";"Канал";"https://t.me/youlin_sad"
"180";"N/A";"ry1BTuejPhpmYjcy";"Канал";"https://t.me/ry1BTuejPhpmYjcy"
"181";"N/A";"AC2jKlmQjwcwZDky";"Канал";"https://t.me/AC2jKlmQjwcwZDky"
"182";"N/A";"C0KBTEMx2Dw4OGUy";"Канал";"https://t.me/C0KBTEMx2Dw4OGUy"
"183";"N/A";"rybki_v_more";"Канал";"https://t.me/rybki_v_more"
"184";"N/A";"anykadavaika";"Канал";"https://t.me/anykadavaika"
"185";"N/A";"vWmeBgLDV2AyYjIy";"Канал";"https://t.me/vWmeBgLDV2AyYjIy"
"186";"N/A";"1OMdPXfj0L5jMTRi";"Канал";"https://t.me/1OMdPXfj0L5jMTRi"
"187";"N/A";"FYUeQs1OLx9kOGJl";"Канал";"https://t.me/FYUeQs1OLx9kOGJl"
"188";"N/A";"KsHZBMCev2JlMzAy";"Канал";"https://t.me/KsHZBMCev2JlMzAy"
"189";"N/A";"EJKtVzL-FNpjODBi";"Канал";"https://t.me/EJKtVzL-FNpjODBi"
"190";"N/A";"giaeradze";"Канал";"https://t.me/giaeradze"
"191";"N/A";"dobrotazdec";"Канал";"https://t.me/dobrotazdec"
"192";"N/A";"crocchronicleschannel";"Канал";"https://t.me/crocchronicleschannel"
"193";"N/A";"H6O0G1fQcOM5ZjFi";"Канал";"https://t.me/H6O0G1fQcOM5ZjFi"
"194";"N/A";"olegzubkov68";"Канал";"https://t.me/olegzubkov68"
"195";"N/A";"dogsdarom";"Канал";"https://t.me/dogsdarom"
"196";"N/A";"rybalka_spb_lenoblasti";"Канал";"https://t.me/rybalka_spb_lenoblasti"
"197";"N/A";"z6PuFMmL5WE3ZDc6";"Канал";"https://t.me/z6PuFMmL5WE3ZDc6"
"198";"N/A";"rostselmash_official";"Канал";"https://t.me/rostselmash_official"
"199";"N/A";"vozrozhdenie_prirody";"Канал";"https://t.me/vozrozhdenie_prirody"
"200";"N/A";"fWQ7m47sOkA1OGIy";"Канал";"https://t.me/fWQ7m47sOkA1OGIy"
"201";"N/A";"SamSebeAgronom";"Канал";"https://t.me/SamSebeAgronom"
"202";"N/A";"kilvaterZhuralife";"Канал";"https://t.me/kilvaterZhuralife"
"203";"N/A";"moyparkrf";"Канал";"https://t.me/moyparkrf"
"204";"N/A";"4oR4kZxgYvAxZGZi";"Канал";"https://t.me/4oR4kZxgYvAxZGZi"
"205";"N/A";"mcx_ru";"Канал";"https://t.me/mcx_ru"
"206";"N/A";"kotiynet";"Канал";"https://t.me/kotiynet"
"207";"N/A";"vetrfru";"Канал";"https://t.me/vetrfru"
"208";"N/A";"floreville";"Канал";"https://t.me/floreville"
"209";"N/A";"grushastar";"Канал";"https://t.me/grushastar"
"210";"N/A";"AndreyPitertsov";"Канал";"https://t.me/AndreyPitertsov"
"211";"N/A";"netfermer_ru";"Канал";"https://t.me/netfermer_ru"
"212";"N/A";"ohotanashevse";"Канал";"https://t.me/ohotanashevse"
"213";"N/A";"nika_zubra";"Канал";"https://t.me/nika_zubra"
"214";"N/A";"svetlana_zolotareva_agroblog";"Канал";"https://t.me/svetlana_zolotareva_agroblog"
"215";"N/A";"1hO9NpYfiHU1OTU6";"Канал";"https://t.me/1hO9NpYfiHU1OTU6"
"216";"N/A";"lukk_penza";"Канал";"https://t.me/lukk_penza"
"217";"N/A";"sweetpussychki";"Канал";"https://t.me/sweetpussychki"
"218";"N/A";"agrochesnok";"Канал";"https://t.me/agrochesnok"
"219";"N/A";"fishing_MINENKO";"Канал";"https://t.me/fishing_MINENKO"
"220";"N/A";"IncredibleWildLife";"Канал";"https://t.me/IncredibleWildLife"
"221";"N/A";"silaprirodyy";"Канал";"https://t.me/silaprirodyy"
"222";"N/A";"royalcircusgiaeradze";"Канал";"https://t.me/royalcircusgiaeradze"
"223";"N/A";"kotiza";"Канал";"https://t.me/kotiza"
"224";"N/A";"procvetok";"Канал";"https://t.me/procvetok"
"225";"N/A";"sortirovochnaya";"Канал";"https://t.me/sortirovochnaya"
"226";"N/A";"kurort073";"Канал";"https://t.me/kurort073"
"227";"N/A";"AntuanNadjaryan";"Канал";"https://t.me/AntuanNadjaryan"
"228";"N/A";"white_eden_me";"Канал";"https://t.me/white_eden_me"
"229";"N/A";"russkiy_ogorod";"Канал";"https://t.me/russkiy_ogorod"
"230";"N/A";"RFlovers";"Канал";"https://t.me/RFlovers"
"231";"N/A";"Alexey_Sibirsky";"Канал";"https://t.me/Alexey_Sibirsky"
"232";"N/A";"HvostatPatrul";"Канал";"https://t.me/HvostatPatrul"
"233";"N/A";"nesovhoz";"Канал";"https://t.me/nesovhoz"
"234";"N/A";"super_catss";"Канал";"https://t.me/super_catss"
"235";"N/A";"fishercl";"Канал";"https://t.me/fishercl"
"236";"N/A";"lap2a";"Канал";"https://t.me/lap2a"
"237";"N/A";"garden_foresta";"Канал";"https://t.me/garden_foresta"
"238";"N/A";"sobakeH";"Канал";"https://t.me/sobakeH"
"239";"N/A";"dachim";"Канал";"https://t.me/dachim"
"240";"N/A";"volgabaitsteam";"Канал";"https://t.me/volgabaitsteam"
"241";"N/A";"baccara_flowers";"Канал";"https://t.me/baccara_flowers"
"242";"N/A";"siberianforest_72";"Канал";"https://t.me/siberianforest_72"
"243";"N/A";"brokencats";"Канал";"https://t.me/brokencats"
"244";"N/A";"KhCceufWVlA1ZGYy";"Канал";"https://t.me/KhCceufWVlA1ZGYy"
"245";"N/A";"garden_from_zero";"Канал";"https://t.me/garden_from_zero"
"246";"N/A";"sanishow";"Канал";"https://t.me/sanishow"
"247";"N/A";"okhotnikpro";"Канал";"https://t.me/okhotnikpro"
"248";"N/A";"sad_dlia_dushi";"Канал";"https://t.me/sad_dlia_dushi"
"249";"N/A";"sadogorodkp";"Канал";"https://t.me/sadogorodkp"
"250";"N/A";"kempel_yulia";"Канал";"https://t.me/kempel_yulia"
"251";"N/A";"cLX4_kWgqEFmMGY6";"Канал";"https://t.me/cLX4_kWgqEFmMGY6"
"252";"N/A";"vokrugsvetapark";"Канал";"https://t.me/vokrugsvetapark"
"253";"N/A";"dacha_dlya_dushiy";"Канал";"https://t.me/dacha_dlya_dushiy"
"254";"N/A";"sosnovka_academy";"Канал";"https://t.me/sosnovka_academy"
"255";"N/A";"petshopru";"Канал";"https://t.me/petshopru"
"256";"N/A";"kedr_media";"Канал";"https://t.me/kedr_media"
"257";"N/A";"ekologiya_rf";"Канал";"https://t.me/ekologiya_rf"
"258";"N/A";"zveto4ki_doma";"Канал";"https://t.me/zveto4ki_doma"
"259";"N/A";"FQCyfxX7GB5mOTYy";"Канал";"https://t.me/FQCyfxX7GB5mOTYy"
"260";"N/A";"g3XrBDsKa6AwYWUy";"Канал";"https://t.me/g3XrBDsKa6AwYWUy"
"261";"N/A";"maintarget";"Канал";"https://t.me/maintarget"
"262";"N/A";"plantasru";"Канал";"https://t.me/plantasru"
"263";"N/A";"pomogizhit_priut";"Канал";"https://t.me/pomogizhit_priut"
"264";"N/A";"animals_N1";"Канал";"https://t.me/animals_N1"
"265";"N/A";"ulov25r";"Канал";"https://t.me/ulov25r"
"266";"N/A";"Leonid_music";"Канал";"https://t.me/Leonid_music"
"267";"N/A";"relaxarium";"Канал";"https://t.me/relaxarium"
"268";"N/A";"Akhmadullina_Ramzia";"Канал";"https://t.me/Akhmadullina_Ramzia"
"269";"N/A";"goldsudak";"Канал";"https://t.me/goldsudak"
"270";"N/A";"moskvarium_official";"Канал";"https://t.me/moskvarium_official"
"271";"N/A";"strawberryfermerru";"Канал";"https://t.me/strawberryfermerru"
"272";"N/A";"gumidok_life";"Канал";"https://t.me/gumidok_life"
"273";"N/A";"naturesciencetg";"Канал";"https://t.me/naturesciencetg"
"274";"N/A";"hVFm-uKpJAdlOGRi";"Канал";"https://t.me/hVFm-uKpJAdlOGRi"
"275";"N/A";"myhomejungle";"Канал";"https://t.me/myhomejungle"
"276";"N/A";"angel_tails";"Канал";"https://t.me/angel_tails"
"277";"N/A";"borisov1990n";"Канал";"https://t.me/borisov1990n"
"278";"N/A";"zooolga";"Канал";"https://t.me/zooolga"
"279";"N/A";"AAAAAEgRboalvMH_ZCfGzQ";"Канал";"https://t.me/AAAAAEgRboalvMH_ZCfGzQ"
"280";"N/A";"strogoorganic";"Канал";"https://t.me/strogoorganic"
"281";"N/A";"parkikazani";"Канал";"https://t.me/parkikazani"
"282";"N/A";"aviaparkmsk";"Канал";"https://t.me/aviaparkmsk"
"283";"N/A";"X5YqGBjj_hU1Y2My";"Канал";"https://t.me/X5YqGBjj_hU1Y2My"
"284";"N/A";"jFEFGwDMqctlYzYy";"Канал";"https://t.me/jFEFGwDMqctlYzYy"
"285";"N/A";"capybaras_cutie";"Канал";"https://t.me/capybaras_cutie"
"286";"N/A";"bmpagepagebm";"Канал";"https://t.me/bmpagepagebm"
"287";"N/A";"Ox0nEQ6HVmZiNDky";"Канал";"https://t.me/Ox0nEQ6HVmZiNDky"
"288";"N/A";"flflorissima";"Канал";"https://t.me/flflorissima"
"289";"N/A";"gardenklad";"Канал";"https://t.me/gardenklad"
"290";"N/A";"kinologschool";"Канал";"https://t.me/kinologschool"
"291";"N/A";"allcatstyt";"Канал";"https://t.me/allcatstyt"
"292";"N/A";"aperolspitzspb";"Канал";"https://t.me/aperolspitzspb"
"293";"N/A";"online_domcvetov24";"Канал";"https://t.me/online_domcvetov24"
"294";"N/A";"leskovopitomnik";"Канал";"https://t.me/leskovopitomnik"
"295";"N/A";"KARUSEL82";"Канал";"https://t.me/KARUSEL82"
"296";"N/A";"stalingradfishers";"Канал";"https://t.me/stalingradfishers"
"297";"N/A";"agrofirmapoisk";"Канал";"https://t.me/agrofirmapoisk"
"298";"N/A";"world_plants";"Канал";"https://t.me/world_plants"
"299";"N/A";"AAAAAE3Dc-yU6VZwUyNNiQ";"Канал";"https://t.me/AAAAAE3Dc-yU6VZwUyNNiQ"
"300";"N/A";"dUh_tHXDyxNkYzYy";"Канал";"https://t.me/dUh_tHXDyxNkYzYy"
"301";"N/A";"KMRDogs";"Канал";"https://t.me/KMRDogs"
"302";"N/A";"irinulyaka";"Канал";"https://t.me/irinulyaka"
"303";"N/A";"kittensandquotes";"Канал";"https://t.me/kittensandquotes"
"304";"N/A";"planetyane";"Канал";"https://t.me/planetyane"
"305";"N/A";"natali_vetdoc";"Канал";"https://t.me/natali_vetdoc"
"306";"N/A";"ogorod_net_hlopot";"Канал";"https://t.me/ogorod_net_hlopot"
"307";"N/A";"i_am_puma";"Канал";"https://t.me/i_am_puma"
"308";"N/A";"TWoOMl-u8edkMGZi";"Канал";"https://t.me/TWoOMl-u8edkMGZi"
"309";"N/A";"budnisadovoda";"Канал";"https://t.me/budnisadovoda"
"310";"N/A";"allinmylove";"Канал";"https://t.me/allinmylove"
"311";"N/A";"xn3cpi3VI7wxMDky";"Канал";"https://t.me/xn3cpi3VI7wxMDky"
"312";"N/A";"tsvety_club";"Канал";"https://t.me/tsvety_club"
"313";"N/A";"enotikmil";"Канал";"https://t.me/enotikmil"
"314";"N/A";"tigerhousespb";"Канал";"https://t.me/tigerhousespb"
"315";"N/A";"yulina_ferma";"Канал";"https://t.me/yulina_ferma"
"316";"N/A";"rassadakharchenko";"Канал";"https://t.me/rassadakharchenko"
"317";"N/A";"AquariumLife";"Канал";"https://t.me/AquariumLife"
"318";"N/A";"ExXyiYSC-l01MzYy";"Канал";"https://t.me/ExXyiYSC-l01MzYy"
"319";"N/A";"im_lana_rec";"Канал";"https://t.me/im_lana_rec"
