"№";"Число подписчиков";"Username";"Тип";"Ссылка Telegram"
"85";"N/A";"pelmems_reels";"Канал";"https://t.me/pelmems_reels"
"86";"N/A";"agilephoto";"Канал";"https://t.me/agilephoto"
"87";"N/A";"content_like";"Канал";"https://t.me/content_like"
"88";"N/A";"prosorovanastasia";"Канал";"https://t.me/prosorovanastasia"
"89";"N/A";"zaborpinkreels";"Канал";"https://t.me/zaborpinkreels"
"90";"N/A";"doctor_zubareva_brand";"Канал";"https://t.me/doctor_zubareva_brand"
"91";"N/A";"tytinteresnovsem";"Канал";"https://t.me/tytinteresnovsem"
"92";"N/A";"installatiostories";"Канал";"https://t.me/installatiostories"
"93";"N/A";"lazy_reelsmaker";"Канал";"https://t.me/lazy_reelsmaker"
"94";"N/A";"po_lubwi";"Канал";"https://t.me/po_lubwi"
"95";"N/A";"galinamiami_reels";"Канал";"https://t.me/galinamiami_reels"
"96";"N/A";"AAAAAE_sdKJwE8uEtNUNVg";"Канал";"https://t.me/AAAAAE_sdKJwE8uEtNUNVg"
"97";"N/A";"presety1";"Канал";"https://t.me/presety1"
"98";"N/A";"shablony_capcut2025";"Канал";"https://t.me/shablony_capcut2025"
"99";"N/A";"stickersbyseredulya";"Канал";"https://t.me/stickersbyseredulya"
"100";"N/A";"lazy_creator";"Канал";"https://t.me/lazy_creator"
"101";"N/A";"ValievaReginastories";"Канал";"https://t.me/ValievaReginastories"
"102";"N/A";"soul_videoo";"Канал";"https://t.me/soul_videoo"
"103";"N/A";"fotoredaktor";"Канал";"https://t.me/fotoredaktor"
"104";"N/A";"margarita_bylinina";"Канал";"https://t.me/margarita_bylinina"
"105";"N/A";"g35crzsMRqthYjcy";"Канал";"https://t.me/g35crzsMRqthYjcy"
"106";"N/A";"stories_foru";"Канал";"https://t.me/stories_foru"
"107";"N/A";"v_contente";"Канал";"https://t.me/v_contente"
"108";"N/A";"dare_to_inspire";"Канал";"https://t.me/dare_to_inspire"
"109";"N/A";"scenario_reels";"Канал";"https://t.me/scenario_reels"
"110";"N/A";"pastelka";"Канал";"https://t.me/pastelka"
"111";"N/A";"bitch_storie";"Канал";"https://t.me/bitch_storie"
"112";"N/A";"zlitego";"Канал";"https://t.me/zlitego"
"113";"N/A";"instaznayka";"Канал";"https://t.me/instaznayka"
"114";"N/A";"alena_tolmaveva";"Канал";"https://t.me/alena_tolmaveva"
"115";"N/A";"drshefovaarhiv";"Канал";"https://t.me/drshefovaarhiv"
"116";"N/A";"reelswave";"Канал";"https://t.me/reelswave"
"117";"N/A";"abramovrich_wb";"Канал";"https://t.me/abramovrich_wb"
"118";"N/A";"itsleralav";"Канал";"https://t.me/itsleralav"
"119";"N/A";"video_phone";"Канал";"https://t.me/video_phone"
"120";"N/A";"reels_and_stories";"Канал";"https://t.me/reels_and_stories"
"121";"N/A";"giffkaaaa";"Канал";"https://t.me/giffkaaaa"
"122";"N/A";"stiker_storiess";"Канал";"https://t.me/stiker_storiess"
"123";"N/A";"charmingcreate";"Канал";"https://t.me/charmingcreate"
"124";"N/A";"storiescreativelifehere";"Канал";"https://t.me/storiescreativelifehere"
"125";"N/A";"charmingelements";"Канал";"https://t.me/charmingelements"
"126";"N/A";"instabro";"Канал";"https://t.me/instabro"
"127";"N/A";"gamelight";"Канал";"https://t.me/gamelight"
"128";"N/A";"marketing_procontent";"Канал";"https://t.me/marketing_procontent"
"129";"N/A";"reels_by_piaceim";"Канал";"https://t.me/reels_by_piaceim"
"130";"N/A";"T6VlYX4Ck5oNIK11";"Канал";"https://t.me/T6VlYX4Ck5oNIK11"
"131";"N/A";"SaveZBlog";"Канал";"https://t.me/SaveZBlog"
"132";"N/A";"kontentplanfree";"Канал";"https://t.me/kontentplanfree"
"133";"N/A";"pozzzl";"Канал";"https://t.me/pozzzl"
"134";"N/A";"reelstrendforyou";"Канал";"https://t.me/reelstrendforyou"
"135";"N/A";"lampailicha";"Канал";"https://t.me/lampailicha"
"136";"N/A";"stories_for_youu";"Канал";"https://t.me/stories_for_youu"
"137";"N/A";"videomontazh_easy";"Канал";"https://t.me/videomontazh_easy"
"138";"N/A";"dlyainstag";"Канал";"https://t.me/dlyainstag"
"139";"N/A";"scrapKit";"Канал";"https://t.me/scrapKit"
"140";"N/A";"AAAAAElzdfF_s6xBYTacKg";"Канал";"https://t.me/AAAAAElzdfF_s6xBYTacKg"
"141";"N/A";"storiesreadyfree";"Канал";"https://t.me/storiesreadyfree"
"142";"N/A";"muzikavstories";"Канал";"https://t.me/muzikavstories"
"143";"N/A";"instapozli";"Канал";"https://t.me/instapozli"
"144";"N/A";"polina_s_20_2";"Канал";"https://t.me/polina_s_20_2"
"145";"N/A";"dobroeyt";"Канал";"https://t.me/dobroeyt"
"146";"N/A";"ya_sergeeva";"Канал";"https://t.me/ya_sergeeva"
"147";"N/A";"AAAAAFSi7oO5BNANaF0PrQ";"Канал";"https://t.me/AAAAAFSi7oO5BNANaF0PrQ"
"148";"N/A";"AAAAAFikCf_tyAgOxtxCeA";"Канал";"https://t.me/AAAAAFikCf_tyAgOxtxCeA"
"149";"N/A";"stickers_bar";"Канал";"https://t.me/stickers_bar"
"150";"N/A";"rezeptyvideo";"Канал";"https://t.me/rezeptyvideo"
"151";"N/A";"AAAAAFOLZO--ANrmKKsVhA";"Канал";"https://t.me/AAAAAFOLZO--ANrmKKsVhA"
"152";"N/A";"dimatorgov";"Канал";"https://t.me/dimatorgov"
"153";"N/A";"liza_zu_tg";"Канал";"https://t.me/liza_zu_tg"
"154";"N/A";"visual_lokanellaa";"Канал";"https://t.me/visual_lokanellaa"
"155";"N/A";"storisy_insty";"Канал";"https://t.me/storisy_insty"
"156";"N/A";"storis_psy";"Канал";"https://t.me/storis_psy"
"157";"N/A";"capcut_reels";"Канал";"https://t.me/capcut_reels"
"158";"N/A";"direktorskaya";"Канал";"https://t.me/direktorskaya"
"159";"N/A";"pngstyle";"Канал";"https://t.me/pngstyle"
"160";"N/A";"fonkontent";"Канал";"https://t.me/fonkontent"
"161";"N/A";"visualityy";"Канал";"https://t.me/visualityy"
"162";"N/A";"photo_backgrounds_wallpapers";"Канал";"https://t.me/photo_backgrounds_wallpapers"
"163";"N/A";"kontentoshnaya";"Канал";"https://t.me/kontentoshnaya"
"164";"N/A";"AAAAAEpRCf-nUPxGP_jJWA";"Канал";"https://t.me/AAAAAEpRCf-nUPxGP_jJWA"
"165";"N/A";"pavlovamargo13";"Канал";"https://t.me/pavlovamargo13"
"166";"N/A";"wemoverose";"Канал";"https://t.me/wemoverose"
"167";"N/A";"churinave";"Канал";"https://t.me/churinave"
"168";"N/A";"smm_everyday";"Канал";"https://t.me/smm_everyday"
"169";"N/A";"Templates_Stories";"Канал";"https://t.me/Templates_Stories"
"170";"N/A";"iK7l-rXxnJo5ZTUy";"Канал";"https://t.me/iK7l-rXxnJo5ZTUy"
"171";"N/A";"beautystoriesfree";"Канал";"https://t.me/beautystoriesfree"
"172";"N/A";"AAAAAEi8jRpC6PuxjCsqfg";"Канал";"https://t.me/AAAAAEi8jRpC6PuxjCsqfg"
"173";"N/A";"aestpng";"Канал";"https://t.me/aestpng"
"174";"N/A";"videoediting_ideas";"Канал";"https://t.me/videoediting_ideas"
"175";"N/A";"storiesforbeautymasters";"Канал";"https://t.me/storiesforbeautymasters"
"176";"N/A";"pngstickersfree";"Канал";"https://t.me/pngstickersfree"
"177";"N/A";"reels_chanal";"Канал";"https://t.me/reels_chanal"
"178";"N/A";"templatetutor";"Канал";"https://t.me/templatetutor"
"179";"N/A";"smm_reels1";"Канал";"https://t.me/smm_reels1"
"180";"N/A";"storimir";"Канал";"https://t.me/storimir"
"181";"N/A";"fon_beauty";"Канал";"https://t.me/fon_beauty"
"182";"N/A";"AAAAAFbRSTXjNjVl8ZNTZQ";"Канал";"https://t.me/AAAAAFbRSTXjNjVl8ZNTZQ"
"183";"N/A";"reels_meiker";"Канал";"https://t.me/reels_meiker"
"184";"N/A";"dolcenient";"Канал";"https://t.me/dolcenient"
"185";"N/A";"contentwave";"Канал";"https://t.me/contentwave"
"186";"N/A";"AAAAAEgTuNV9PF7iCQ-VKw";"Канал";"https://t.me/AAAAAEgTuNV9PF7iCQ-VKw"
"187";"N/A";"pro_pinterest";"Канал";"https://t.me/pro_pinterest"
"188";"N/A";"capcut_montage";"Канал";"https://t.me/capcut_montage"
"189";"N/A";"fony_stories";"Канал";"https://t.me/fony_stories"
"190";"N/A";"shablony_capcut1";"Канал";"https://t.me/shablony_capcut1"
"191";"N/A";"friendame";"Канал";"https://t.me/friendame"
"192";"N/A";"Dlyastoryyys";"Канал";"https://t.me/Dlyastoryyys"
"193";"N/A";"content_kuhnya";"Канал";"https://t.me/content_kuhnya"
"194";"N/A";"jnekc";"Канал";"https://t.me/jnekc"
"195";"N/A";"kinchin_room";"Канал";"https://t.me/kinchin_room"
"196";"N/A";"AAAAAFQEwy_2AslsgM_QFw";"Канал";"https://t.me/AAAAAFQEwy_2AslsgM_QFw"
"197";"N/A";"mystickersforyou";"Канал";"https://t.me/mystickersforyou"
"198";"N/A";"alenaveschaet";"Канал";"https://t.me/alenaveschaet"
"199";"N/A";"areenishere";"Канал";"https://t.me/areenishere"
"200";"N/A";"AAAAAEr0XytxRzIfNPEaqA";"Канал";"https://t.me/AAAAAEr0XytxRzIfNPEaqA"
"201";"N/A";"aniri_estetika";"Канал";"https://t.me/aniri_estetika"
"202";"N/A";"AAAAAEU4306pbXKszD2sLQ";"Канал";"https://t.me/AAAAAEU4306pbXKszD2sLQ"
"203";"N/A";"fond_reels";"Канал";"https://t.me/fond_reels"
"204";"N/A";"videostoreis";"Канал";"https://t.me/videostoreis"
"205";"N/A";"timerjenia";"Канал";"https://t.me/timerjenia"
"206";"N/A";"sincere_stories";"Канал";"https://t.me/sincere_stories"
"207";"N/A";"beautystories44";"Канал";"https://t.me/beautystories44"
"208";"N/A";"ikonkiactual";"Канал";"https://t.me/ikonkiactual"
"209";"N/A";"visualcreate";"Канал";"https://t.me/visualcreate"
"210";"N/A";"reels_top_memes";"Канал";"https://t.me/reels_top_memes"
"211";"N/A";"AAAAAE9dKO0vWpHVJRQh2w";"Канал";"https://t.me/AAAAAE9dKO0vWpHVJRQh2w"
"212";"N/A";"contentandthecity";"Канал";"https://t.me/contentandthecity"
"213";"N/A";"zipopart";"Канал";"https://t.me/zipopart"
"214";"N/A";"supavideo";"Канал";"https://t.me/supavideo"
"215";"N/A";"OZYpfLySacgzNjky";"Канал";"https://t.me/OZYpfLySacgzNjky"
"216";"N/A";"vse_proreels";"Канал";"https://t.me/vse_proreels"
"217";"N/A";"hohotwoman";"Канал";"https://t.me/hohotwoman"
"218";"N/A";"derzi_fokus_content";"Канал";"https://t.me/derzi_fokus_content"
"219";"N/A";"goodstoris27";"Канал";"https://t.me/goodstoris27"
"220";"N/A";"tvoi_sticker";"Канал";"https://t.me/tvoi_sticker"
"221";"N/A";"png_stickerss";"Канал";"https://t.me/png_stickerss"
"222";"N/A";"oikakkrasivo";"Канал";"https://t.me/oikakkrasivo"
"223";"N/A";"urhomeland";"Канал";"https://t.me/urhomeland"
"224";"N/A";"elements_stories_png";"Канал";"https://t.me/elements_stories_png"
"225";"N/A";"tvoy_storiesmaker";"Канал";"https://t.me/tvoy_storiesmaker"
"226";"N/A";"bitch_g1rl";"Канал";"https://t.me/bitch_g1rl"
"227";"N/A";"perf_friends";"Канал";"https://t.me/perf_friends"
"228";"N/A";"AAAAAFJpZ2yYqX1zmiYYnA";"Канал";"https://t.me/AAAAAFJpZ2yYqX1zmiYYnA"
"229";"N/A";"qnzs2ss";"Канал";"https://t.me/qnzs2ss"
"230";"N/A";"lenasobol_market";"Канал";"https://t.me/lenasobol_market"
"231";"N/A";"AAAAAEosWn66pD9tCHrEmQ";"Канал";"https://t.me/AAAAAEosWn66pD9tCHrEmQ"
"232";"N/A";"gus_content";"Канал";"https://t.me/gus_content"
"233";"N/A";"liz_and_visual";"Канал";"https://t.me/liz_and_visual"
"234";"N/A";"sovarty";"Канал";"https://t.me/sovarty"
"235";"N/A";"dailyolya";"Канал";"https://t.me/dailyolya"
"236";"N/A";"AAAAAE2Bw_s7BbyuOAM_2w";"Канал";"https://t.me/AAAAAE2Bw_s7BbyuOAM_2w"
"237";"N/A";"zaripovadii";"Канал";"https://t.me/zaripovadii"
"238";"N/A";"all_presets";"Канал";"https://t.me/all_presets"
"239";"N/A";"entaipovaa";"Канал";"https://t.me/entaipovaa"
"240";"N/A";"AAAAAEld3H9aD2vK8f5PCA";"Канал";"https://t.me/AAAAAEld3H9aD2vK8f5PCA"
"241";"N/A";"shneyvasphoto";"Канал";"https://t.me/shneyvasphoto"
"242";"N/A";"TBm3MZNF_h2Q5sAc";"Канал";"https://t.me/TBm3MZNF_h2Q5sAc"
"243";"N/A";"dobroe_utro_storis";"Канал";"https://t.me/dobroe_utro_storis"
"244";"N/A";"stickerssosrosee";"Канал";"https://t.me/stickerssosrosee"
"245";"N/A";"S12AAUn20QE3OGIy";"Канал";"https://t.me/S12AAUn20QE3OGIy"
"246";"N/A";"sofistoriesandstickers";"Канал";"https://t.me/sofistoriesandstickers"
"247";"N/A";"W3c3rthpa99mMmNi";"Канал";"https://t.me/W3c3rthpa99mMmNi"
"248";"N/A";"UPGYbD7pPJnRViPs";"Канал";"https://t.me/UPGYbD7pPJnRViPs"
"249";"N/A";"beautypoststories";"Канал";"https://t.me/beautypoststories"
"250";"N/A";"stikersss_m";"Канал";"https://t.me/stikersss_m"
"251";"N/A";"morning_s_dako";"Канал";"https://t.me/morning_s_dako"
"252";"N/A";"reels_by_alsi";"Канал";"https://t.me/reels_by_alsi"
"253";"N/A";"AAAAAE-EF8LuSR2xBgjgHA";"Канал";"https://t.me/AAAAAE-EF8LuSR2xBgjgHA"
"254";"N/A";"stories_reels_content";"Канал";"https://t.me/stories_reels_content"
"255";"N/A";"AAAAAEgHc6z0lnioqL1VZA";"Канал";"https://t.me/AAAAAEgHc6z0lnioqL1VZA"
"256";"N/A";"templatess_CapCut";"Канал";"https://t.me/templatess_CapCut"
"257";"N/A";"elenent_stories";"Канал";"https://t.me/elenent_stories"
"258";"N/A";"sticker_tvoi_stories";"Канал";"https://t.me/sticker_tvoi_stories"
"259";"N/A";"ArtPages";"Канал";"https://t.me/ArtPages"
"260";"N/A";"nails_polza25";"Канал";"https://t.me/nails_polza25"
"261";"N/A";"AAAAAERlq8yMvuf1XG80PQ";"Канал";"https://t.me/AAAAAERlq8yMvuf1XG80PQ"
"262";"N/A";"AAAAAFJsQLjjwhOfX-iljA";"Канал";"https://t.me/AAAAAFJsQLjjwhOfX-iljA"
"263";"N/A";"beautymedstory";"Канал";"https://t.me/beautymedstory"
"264";"N/A";"sosroseesmm";"Канал";"https://t.me/sosroseesmm"
"265";"N/A";"AAAAAE9TURa9kTOGZ-QYuQ";"Канал";"https://t.me/AAAAAE9TURa9kTOGZ-QYuQ"
"266";"N/A";"0JihWzqVLnViZDAy";"Канал";"https://t.me/0JihWzqVLnViZDAy"
"267";"N/A";"dariamanelova";"Канал";"https://t.me/dariamanelova"
"268";"N/A";"Stories_nv";"Канал";"https://t.me/Stories_nv"
"269";"N/A";"wowdes";"Канал";"https://t.me/wowdes"
"270";"N/A";"standleoapk251";"Канал";"https://t.me/standleoapk251"
"271";"N/A";"markesmm";"Канал";"https://t.me/markesmm"
"272";"N/A";"reels_bank";"Канал";"https://t.me/reels_bank"
"273";"N/A";"mariemiumiu";"Канал";"https://t.me/mariemiumiu"
"274";"N/A";"gotovyestoriess";"Канал";"https://t.me/gotovyestoriess"
"275";"N/A";"premium_contente";"Канал";"https://t.me/premium_contente"
"276";"N/A";"po_slubskihh";"Канал";"https://t.me/po_slubskihh"
"277";"N/A";"AAAAAE24A6rE_tuosdsdZA";"Канал";"https://t.me/AAAAAE24A6rE_tuosdsdZA"
"278";"N/A";"vip_storis";"Канал";"https://t.me/vip_storis"
"279";"N/A";"ambar_v_teme";"Канал";"https://t.me/ambar_v_teme"
"280";"N/A";"beauty_storiesss";"Канал";"https://t.me/beauty_storiesss"
"281";"N/A";"marco_crypt";"Канал";"https://t.me/marco_crypt"
"282";"N/A";"yourstory_y";"Канал";"https://t.me/yourstory_y"
"283";"N/A";"magic_in_graphics";"Канал";"https://t.me/magic_in_graphics"
"284";"N/A";"reels_preset";"Канал";"https://t.me/reels_preset"
"285";"N/A";"polezno_foto77";"Канал";"https://t.me/polezno_foto77"
"286";"N/A";"capcut_templates_2025";"Канал";"https://t.me/capcut_templates_2025"
"287";"N/A";"iohbudi0hMliNTZi";"Канал";"https://t.me/iohbudi0hMliNTZi"
"288";"N/A";"WFQCYSLjMcSYheaC";"Канал";"https://t.me/WFQCYSLjMcSYheaC"
"289";"N/A";"KCiFez2FCZA0M2Fi";"Канал";"https://t.me/KCiFez2FCZA0M2Fi"
"290";"N/A";"lenta33";"Канал";"https://t.me/lenta33"
"291";"N/A";"Stories_storr";"Канал";"https://t.me/Stories_storr"
"292";"N/A";"dianavernaya";"Канал";"https://t.me/dianavernaya"
"293";"N/A";"StoriesForrYou";"Канал";"https://t.me/StoriesForrYou"
"294";"N/A";"kaza1992";"Канал";"https://t.me/kaza1992"
"295";"N/A";"zabirai_storis";"Канал";"https://t.me/zabirai_storis"
"296";"N/A";"AAAAAFa2Yu5QUH31rykNvg";"Канал";"https://t.me/AAAAAFa2Yu5QUH31rykNvg"
"297";"N/A";"gotovpostsetevikam";"Канал";"https://t.me/gotovpostsetevikam"
"298";"N/A";"tatjana_motion";"Канал";"https://t.me/tatjana_motion"
"299";"N/A";"ideizdes";"Канал";"https://t.me/ideizdes"
"300";"N/A";"irris11111";"Канал";"https://t.me/irris11111"
"301";"N/A";"maravelive";"Канал";"https://t.me/maravelive"
"302";"N/A";"presetsvizyal";"Канал";"https://t.me/presetsvizyal"
"303";"N/A";"perec_story";"Канал";"https://t.me/perec_story"
"304";"N/A";"animaciy_for_all";"Канал";"https://t.me/animaciy_for_all"
"305";"N/A";"INJ8XtExqJkxZjZi";"Канал";"https://t.me/INJ8XtExqJkxZjZi"
"306";"N/A";"grassaesthetic";"Канал";"https://t.me/grassaesthetic"
"307";"N/A";"bonjour_video";"Канал";"https://t.me/bonjour_video"
"308";"N/A";"AAAAAFK8pPOz-6_-54QFnQ";"Канал";"https://t.me/AAAAAFK8pPOz-6_-54QFnQ"
"309";"N/A";"VEiFIYhl4lWj9yZx";"Канал";"https://t.me/VEiFIYhl4lWj9yZx"
"310";"N/A";"vmestoglyantsa";"Канал";"https://t.me/vmestoglyantsa"
"311";"N/A";"AAAAAEPbwMDYhUKNQe5gog";"Канал";"https://t.me/AAAAAEPbwMDYhUKNQe5gog"
"312";"N/A";"storisofmysoul";"Канал";"https://t.me/storisofmysoul"
"313";"N/A";"domixpro";"Канал";"https://t.me/domixpro"
"314";"N/A";"comeinreels";"Канал";"https://t.me/comeinreels"
"315";"N/A";"AAAAAEoFEJfbTH1lebMBYQ";"Канал";"https://t.me/AAAAAEoFEJfbTH1lebMBYQ"
"316";"N/A";"Beauty_STORIES_LSH";"Канал";"https://t.me/Beauty_STORIES_LSH"
"317";"N/A";"stories_ak";"Канал";"https://t.me/stories_ak"
"318";"N/A";"storisideia";"Канал";"https://t.me/storisideia"
"319";"N/A";"gdomik0";"Канал";"https://t.me/gdomik0"
"320";"N/A";"wowfairysmm";"Канал";"https://t.me/wowfairysmm"
"321";"N/A";"zmeyyastoriesss";"Канал";"https://t.me/zmeyyastoriesss"
"322";"N/A";"shablonykapkut";"Канал";"https://t.me/shablonykapkut"
"323";"N/A";"postium_instagram";"Канал";"https://t.me/postium_instagram"
"324";"N/A";"AAAAAE6cxitwQ0lZIguYBA";"Канал";"https://t.me/AAAAAE6cxitwQ0lZIguYBA"
"325";"N/A";"gotoviestoriesss";"Канал";"https://t.me/gotoviestoriesss"
"326";"N/A";"AAAAAE55dOo03NEYu1qoKw";"Канал";"https://t.me/AAAAAE55dOo03NEYu1qoKw"
"327";"N/A";"instadium2021";"Канал";"https://t.me/instadium2021"
"328";"N/A";"IkKbZC5aE7dhZmFi";"Канал";"https://t.me/IkKbZC5aE7dhZmFi"
"329";"N/A";"tvoistorism";"Канал";"https://t.me/tvoistorism"
"330";"N/A";"boytsovakate";"Канал";"https://t.me/boytsovakate"
"331";"N/A";"yolohousetelegram";"Канал";"https://t.me/yolohousetelegram"
"332";"N/A";"shapka_pro";"Канал";"https://t.me/shapka_pro"
"333";"N/A";"yannadmii";"Канал";"https://t.me/yannadmii"
"334";"N/A";"WHoCBmVyp_cxYjky";"Канал";"https://t.me/WHoCBmVyp_cxYjky"
"335";"N/A";"shulochkachannel";"Канал";"https://t.me/shulochkachannel"
"336";"N/A";"AAAAAEjUyQUbEdQwGNbSUA";"Канал";"https://t.me/AAAAAEjUyQUbEdQwGNbSUA"
"337";"N/A";"AAAAAFSJzYmLZl3-Nz5Jiw";"Канал";"https://t.me/AAAAAFSJzYmLZl3-Nz5Jiw"
"338";"N/A";"stickers_mali";"Канал";"https://t.me/stickers_mali"
"339";"N/A";"pavlova_alena";"Канал";"https://t.me/pavlova_alena"
"340";"N/A";"AAAAAFdoKVUlY1HDGqGo5g";"Канал";"https://t.me/AAAAAFdoKVUlY1HDGqGo5g"
